video_file,class_id,class_name,start_second,end_second,start_time,end_time,rows,duration_seconds
20241018061814.mp4,6,Turning transfer,117,122,2024-10-18 14:20:14,2024-10-18 14:20:19,6,6
20241018061814.mp4,4,Reverse transfer,123,124,2024-10-18 14:20:20,2024-10-18 14:20:21,2,2
20241018061814.mp4,6,Turning transfer,125,128,2024-10-18 14:20:22,2024-10-18 14:20:25,4,4
20241018061814.mp4,5,Straight transfer,129,132,2024-10-18 14:20:26,2024-10-18 14:20:29,4,4
20241018061814.mp4,8,Idling waiting,133,134,2024-10-18 14:20:30,2024-10-18 14:20:31,2,2
20241018061814.mp4,9,Unloading,135,142,2024-10-18 14:20:32,2024-10-18 14:20:39,8,8
20241018061814.mp4,8,Idling waiting,143,148,2024-10-18 14:20:40,2024-10-18 14:20:45,6,6
20241018061814.mp4,5,Straight transfer,149,151,2024-10-18 14:20:46,2024-10-18 14:20:48,3,3
20241018061814.mp4,6,Turning transfer,152,154,2024-10-18 14:20:49,2024-10-18 14:20:51,3,3
20241018061814.mp4,4,Reverse transfer,155,168,2024-10-18 14:20:52,2024-10-18 14:21:05,14,14
20241018061814.mp4,0,Reverse empty harvesting,169,174,2024-10-18 14:21:06,2024-10-18 14:21:11,6,6
20241018061814.mp4,3,Full-load harvesting,175,267,2024-10-18 14:21:12,2024-10-18 14:22:44,93,93
20241018061814.mp4,2,Turning empty harvesting,268,278,2024-10-18 14:22:45,2024-10-18 14:22:55,11,11
20241018061814.mp4,1,Straight empty harvesting,279,285,2024-10-18 14:22:56,2024-10-18 14:23:02,7,7
20241018061814.mp4,5,Straight transfer,286,316,2024-10-18 14:23:03,2024-10-18 14:23:33,31,31
20241018061814.mp4,6,Turning transfer,317,321,2024-10-18 14:23:34,2024-10-18 14:23:38,5,5
20241018061814.mp4,5,Straight transfer,322,329,2024-10-18 14:23:39,2024-10-18 14:23:46,8,8
20241018061814.mp4,6,Turning transfer,330,333,2024-10-18 14:23:47,2024-10-18 14:23:50,4,4
20241018061814.mp4,5,Straight transfer,334,340,2024-10-18 14:23:51,2024-10-18 14:23:57,7,7
20241018061814.mp4,8,Idling waiting,341,342,2024-10-18 14:23:58,2024-10-18 14:23:59,2,2
20241018061814.mp4,9,Unloading,343,349,2024-10-18 14:24:00,2024-10-18 14:24:06,7,7
20241018061814.mp4,8,Idling waiting,350,360,2024-10-18 14:24:07,2024-10-18 14:24:17,11,11
20241018061814.mp4,4,Reverse transfer,361,372,2024-10-18 14:24:18,2024-10-18 14:24:29,12,12
20241018061814.mp4,6,Turning transfer,373,389,2024-10-18 14:24:30,2024-10-18 14:24:46,17,17
20241018061814.mp4,8,Idling waiting,390,474,2024-10-18 14:24:47,2024-10-18 14:26:11,85,85
20241018061814.mp4,5,Straight transfer,475,498,2024-10-18 14:26:12,2024-10-18 14:26:35,24,24
20241018061814.mp4,5,Straight transfer,500,523,2024-10-18 14:26:37,2024-10-18 14:27:00,24,24
20241018061814.mp4,6,Turning transfer,524,530,2024-10-18 14:27:01,2024-10-18 14:27:07,7,7
20241018061814.mp4,5,Straight transfer,531,536,2024-10-18 14:27:08,2024-10-18 14:27:13,6,6
20241018061814.mp4,6,Turning transfer,537,541,2024-10-18 14:27:14,2024-10-18 14:27:18,5,5
20241018061814.mp4,5,Straight transfer,542,543,2024-10-18 14:27:19,2024-10-18 14:27:20,2,2
20241018061814.mp4,8,Idling waiting,544,554,2024-10-18 14:27:21,2024-10-18 14:27:31,11,11
20241018061814.mp4,5,Straight transfer,555,597,2024-10-18 14:27:32,2024-10-18 14:28:14,43,43
20241018061814.mp4,6,Turning transfer,598,602,2024-10-18 14:28:15,2024-10-18 14:28:19,5,5
20241018061814.mp4,5,Straight transfer,603,632,2024-10-18 14:28:20,2024-10-18 14:28:49,30,30
20241018061814.mp4,10,Road driving,668,743,2024-10-18 14:29:25,2024-10-18 14:30:40,76,76
20241018061814.mp4,6,Turning transfer,744,748,2024-10-18 14:30:41,2024-10-18 14:30:45,5,5
20241018061814.mp4,5,Straight transfer,749,812,2024-10-18 14:30:46,2024-10-18 14:31:49,64,64
20241018061814.mp4,8,Idling waiting,813,819,2024-10-18 14:31:50,2024-10-18 14:31:56,7,7
20241018061814.mp4,7,Engine-off waiting,820,864,2024-10-18 14:31:57,2024-10-18 14:32:41,45,45
20241018061814.mp4,8,Idling waiting,865,870,2024-10-18 14:32:42,2024-10-18 14:32:47,6,6
20241018061814.mp4,5,Straight transfer,871,878,2024-10-18 14:32:48,2024-10-18 14:32:55,8,8
20241018061814.mp4,2,Turning empty harvesting,879,885,2024-10-18 14:32:56,2024-10-18 14:33:02,7,7
20241018061814.mp4,0,Reverse empty harvesting,886,887,2024-10-18 14:33:03,2024-10-18 14:33:04,2,2
20241018061814.mp4,3,Full-load harvesting,888,1046,2024-10-18 14:33:05,2024-10-18 14:35:43,159,159
20241018061814.mp4,0,Reverse empty harvesting,1047,1049,2024-10-18 14:35:44,2024-10-18 14:35:46,3,3
20241018061814.mp4,8,Idling waiting,1050,1050,2024-10-18 14:35:47,2024-10-18 14:35:47,1,1
20241018064253.mp4,0,Reverse empty harvesting,138,139,2024-10-18 14:45:15,2024-10-18 14:45:16,2,2
20241018064253.mp4,1,Straight empty harvesting,140,143,2024-10-18 14:45:17,2024-10-18 14:45:20,4,4
20241018064253.mp4,8,Idling waiting,144,177,2024-10-18 14:45:21,2024-10-18 14:45:54,34,34
20241018064253.mp4,9,Unloading,178,187,2024-10-18 14:45:55,2024-10-18 14:46:04,10,10
20241018064253.mp4,8,Idling waiting,188,195,2024-10-18 14:46:05,2024-10-18 14:46:12,8,8
20241018064253.mp4,6,Turning transfer,196,206,2024-10-18 14:46:13,2024-10-18 14:46:23,11,11
20241018064253.mp4,2,Turning empty harvesting,207,208,2024-10-18 14:46:24,2024-10-18 14:46:25,2,2
20241018064253.mp4,3,Full-load harvesting,209,289,2024-10-18 14:46:26,2024-10-18 14:47:46,81,81
20241018064253.mp4,1,Straight empty harvesting,290,293,2024-10-18 14:47:47,2024-10-18 14:47:50,4,4
20241018064253.mp4,0,Reverse empty harvesting,294,299,2024-10-18 14:47:51,2024-10-18 14:47:56,6,6
20241018064253.mp4,1,Straight empty harvesting,300,307,2024-10-18 14:47:57,2024-10-18 14:48:04,8,8
20241018064253.mp4,2,Turning empty harvesting,308,312,2024-10-18 14:48:05,2024-10-18 14:48:09,5,5
20241018064253.mp4,0,Reverse empty harvesting,313,320,2024-10-18 14:48:10,2024-10-18 14:48:17,8,8
20241018064253.mp4,2,Turning empty harvesting,321,323,2024-10-18 14:48:18,2024-10-18 14:48:20,3,3
20241018064253.mp4,3,Full-load harvesting,324,449,2024-10-18 14:48:21,2024-10-18 14:50:26,126,126
20241018064253.mp4,8,Idling waiting,450,455,2024-10-18 14:50:27,2024-10-18 14:50:32,6,6
20241018064253.mp4,2,Turning empty harvesting,456,466,2024-10-18 14:50:33,2024-10-18 14:50:43,11,11
20241018064253.mp4,0,Reverse empty harvesting,467,470,2024-10-18 14:50:44,2024-10-18 14:50:47,4,4
20241018064253.mp4,3,Full-load harvesting,471,516,2024-10-18 14:50:48,2024-10-18 14:51:33,46,46
20241018064253.mp4,0,Reverse empty harvesting,517,523,2024-10-18 14:51:34,2024-10-18 14:51:40,7,7
20241018064253.mp4,2,Turning empty harvesting,524,526,2024-10-18 14:51:41,2024-10-18 14:51:43,3,3
20241018064253.mp4,1,Straight empty harvesting,527,529,2024-10-18 14:51:44,2024-10-18 14:51:46,3,3
20241018064253.mp4,5,Straight transfer,530,531,2024-10-18 14:51:47,2024-10-18 14:51:48,2,2
20241018070318.mp4,3,Full-load harvesting,943,943,2024-10-18 15:19:02,2024-10-18 15:19:02,1,1
20241018073046.mp4,6,Turning transfer,332,332,2024-10-18 15:36:21,2024-10-18 15:36:21,1,1
20241018073046.mp4,2,Turning empty harvesting,333,338,2024-10-18 15:36:22,2024-10-18 15:36:27,6,6
20241018073046.mp4,0,Reverse empty harvesting,339,342,2024-10-18 15:36:28,2024-10-18 15:36:31,4,4
20241018073046.mp4,2,Turning empty harvesting,343,345,2024-10-18 15:36:32,2024-10-18 15:36:34,3,3
20241018073046.mp4,3,Full-load harvesting,346,470,2024-10-18 15:36:35,2024-10-18 15:38:39,125,125
20241018073046.mp4,0,Reverse empty harvesting,471,478,2024-10-18 15:38:40,2024-10-18 15:38:47,8,8
20241018073046.mp4,3,Full-load harvesting,479,485,2024-10-18 15:38:48,2024-10-18 15:38:54,7,7
20241018073046.mp4,0,Reverse empty harvesting,486,490,2024-10-18 15:38:55,2024-10-18 15:38:59,5,5
20241018073046.mp4,3,Full-load harvesting,491,499,2024-10-18 15:39:00,2024-10-18 15:39:08,9,9
20241018073046.mp4,2,Turning empty harvesting,500,502,2024-10-18 15:39:09,2024-10-18 15:39:11,3,3
20241018073046.mp4,0,Reverse empty harvesting,503,508,2024-10-18 15:39:12,2024-10-18 15:39:17,6,6
20241018073046.mp4,3,Full-load harvesting,509,531,2024-10-18 15:39:18,2024-10-18 15:39:40,23,23
20241018073046.mp4,0,Reverse empty harvesting,532,549,2024-10-18 15:39:41,2024-10-18 15:39:58,18,18
20241018073046.mp4,3,Full-load harvesting,550,556,2024-10-18 15:39:59,2024-10-18 15:40:05,7,7
20241018073046.mp4,0,Reverse empty harvesting,557,573,2024-10-18 15:40:06,2024-10-18 15:40:22,17,17
20241018073046.mp4,3,Full-load harvesting,574,643,2024-10-18 15:40:23,2024-10-18 15:41:32,70,70
20241018073046.mp4,0,Reverse empty harvesting,644,653,2024-10-18 15:41:33,2024-10-18 15:41:42,10,10
20241018073046.mp4,8,Idling waiting,654,771,2024-10-18 15:41:43,2024-10-18 15:43:40,118,118
20241018073046.mp4,7,Engine-off waiting,772,854,2024-10-18 15:43:41,2024-10-18 15:45:03,83,83
20241018073046.mp4,8,Idling waiting,855,896,2024-10-18 15:45:04,2024-10-18 15:45:45,42,42
20241018073046.mp4,5,Straight transfer,897,898,2024-10-18 15:45:46,2024-10-18 15:45:47,2,2
20241018073046.mp4,8,Idling waiting,899,921,2024-10-18 15:45:48,2024-10-18 15:46:10,23,23
20241018073046.mp4,9,Unloading,922,930,2024-10-18 15:46:11,2024-10-18 15:46:19,9,9
20241018073046.mp4,5,Straight transfer,931,939,2024-10-18 15:46:20,2024-10-18 15:46:28,9,9
20241018073046.mp4,6,Turning transfer,940,943,2024-10-18 15:46:29,2024-10-18 15:46:32,4,4
20241018073046.mp4,2,Turning empty harvesting,944,949,2024-10-18 15:46:33,2024-10-18 15:46:38,6,6
20241018073046.mp4,3,Full-load harvesting,950,1011,2024-10-18 15:46:39,2024-10-18 15:47:40,62,62
20241018073046.mp4,0,Reverse empty harvesting,1012,1038,2024-10-18 15:47:41,2024-10-18 15:48:07,27,27
20241018073046.mp4,3,Full-load harvesting,1039,1158,2024-10-18 15:48:08,2024-10-18 15:50:07,120,120
20241018073046.mp4,0,Reverse empty harvesting,1159,1192,2024-10-18 15:50:08,2024-10-18 15:50:41,34,34
20241018073046.mp4,3,Full-load harvesting,1193,1233,2024-10-18 15:50:42,2024-10-18 15:51:22,41,41
20241018073046.mp4,0,Reverse empty harvesting,1234,1239,2024-10-18 15:51:23,2024-10-18 15:51:28,6,6
20241018073046.mp4,2,Turning empty harvesting,1240,1243,2024-10-18 15:51:29,2024-10-18 15:51:32,4,4
20241018073046.mp4,5,Straight transfer,1244,1256,2024-10-18 15:51:33,2024-10-18 15:51:45,13,13
20241018073046.mp4,4,Reverse transfer,1257,1260,2024-10-18 15:51:46,2024-10-18 15:51:49,4,4
20241018073046.mp4,9,Unloading,1261,1270,2024-10-18 15:51:50,2024-10-18 15:51:59,10,10
20241018073046.mp4,4,Reverse transfer,1271,1272,2024-10-18 15:52:00,2024-10-18 15:52:01,2,2
20241018073046.mp4,8,Idling waiting,1273,1279,2024-10-18 15:52:02,2024-10-18 15:52:08,7,7
20241018073046.mp4,5,Straight transfer,1280,1282,2024-10-18 15:52:09,2024-10-18 15:52:11,3,3
20241018073046.mp4,4,Reverse transfer,1283,1290,2024-10-18 15:52:12,2024-10-18 15:52:19,8,8
20241018075327.mp4,4,Reverse transfer,354,359,2024-10-18 15:59:22,2024-10-18 15:59:27,6,6
20241018075327.mp4,0,Reverse empty harvesting,360,364,2024-10-18 15:59:28,2024-10-18 15:59:32,5,5
20241018075327.mp4,2,Turning empty harvesting,365,369,2024-10-18 15:59:33,2024-10-18 15:59:37,5,5
20241018075327.mp4,3,Full-load harvesting,370,417,2024-10-18 15:59:38,2024-10-18 16:00:25,48,48
20241018075327.mp4,0,Reverse empty harvesting,418,423,2024-10-18 16:00:26,2024-10-18 16:00:31,6,6
20241018075327.mp4,3,Full-load harvesting,424,432,2024-10-18 16:00:32,2024-10-18 16:00:40,9,9
20241018075327.mp4,0,Reverse empty harvesting,433,443,2024-10-18 16:00:41,2024-10-18 16:00:51,11,11
20241018075327.mp4,2,Turning empty harvesting,444,448,2024-10-18 16:00:52,2024-10-18 16:00:56,5,5
20241018075327.mp4,6,Turning transfer,449,457,2024-10-18 16:00:57,2024-10-18 16:01:05,9,9
20241018075327.mp4,5,Straight transfer,458,461,2024-10-18 16:01:06,2024-10-18 16:01:09,4,4
20241018075327.mp4,8,Idling waiting,462,485,2024-10-18 16:01:10,2024-10-18 16:01:33,24,24
20241018075327.mp4,2,Turning empty harvesting,486,497,2024-10-18 16:01:34,2024-10-18 16:01:45,12,12
20241018075327.mp4,0,Reverse empty harvesting,498,502,2024-10-18 16:01:46,2024-10-18 16:01:50,5,5
20241018075327.mp4,3,Full-load harvesting,503,629,2024-10-18 16:01:51,2024-10-18 16:03:57,127,127
20241018075327.mp4,0,Reverse empty harvesting,630,635,2024-10-18 16:03:58,2024-10-18 16:04:03,6,6
20241018085329.mp4,0,Reverse empty harvesting,501,505,2024-10-18 17:01:50,2024-10-18 17:01:53,5,5
20241018085329.mp4,1,Straight empty harvesting,506,507,2024-10-18 17:01:54,2024-10-18 17:01:55,2,2
20241018085329.mp4,2,Turning empty harvesting,508,519,2024-10-18 17:01:56,2024-10-18 17:02:07,12,12
20241018085329.mp4,0,Reverse empty harvesting,520,528,2024-10-18 17:02:08,2024-10-18 17:02:16,9,9
20241018085329.mp4,3,Full-load harvesting,529,540,2024-10-18 17:02:17,2024-10-18 17:02:28,12,12
20241018085329.mp4,8,Idling waiting,541,547,2024-10-18 17:02:29,2024-10-18 17:02:35,7,7
20241018085329.mp4,4,Reverse transfer,548,552,2024-10-18 17:02:36,2024-10-18 17:02:40,5,5
20241018085329.mp4,8,Idling waiting,553,698,2024-10-18 17:02:41,2024-10-18 17:05:06,146,146
20241018085329.mp4,1,Straight empty harvesting,699,703,2024-10-18 17:05:07,2024-10-18 17:05:11,5,5
20241018085329.mp4,3,Full-load harvesting,704,749,2024-10-18 17:05:12,2024-10-18 17:05:57,46,46
20241018085329.mp4,8,Idling waiting,750,751,2024-10-18 17:05:58,2024-10-18 17:05:59,2,2
20241018085329.mp4,3,Full-load harvesting,752,754,2024-10-18 17:06:00,2024-10-18 17:06:02,3,3
20241018085329.mp4,8,Idling waiting,755,761,2024-10-18 17:06:03,2024-10-18 17:06:09,7,7
20241018085329.mp4,9,Unloading,762,771,2024-10-18 17:06:10,2024-10-18 17:06:19,10,10
20241018085329.mp4,8,Idling waiting,772,791,2024-10-18 17:06:20,2024-10-18 17:06:39,20,20
20241018085329.mp4,3,Full-load harvesting,792,875,2024-10-18 17:06:40,2024-10-18 17:08:03,84,84
20241018085329.mp4,2,Turning empty harvesting,876,882,2024-10-18 17:08:04,2024-10-18 17:08:10,7,7
20241018085329.mp4,0,Reverse empty harvesting,883,889,2024-10-18 17:08:11,2024-10-18 17:08:17,7,7
20241018085329.mp4,2,Turning empty harvesting,890,897,2024-10-18 17:08:18,2024-10-18 17:08:25,8,8
20241018085329.mp4,3,Full-load harvesting,898,1013,2024-10-18 17:08:26,2024-10-18 17:10:21,116,116
20241018085329.mp4,0,Reverse empty harvesting,1014,1026,2024-10-18 17:10:22,2024-10-18 17:10:34,13,13
20241018085329.mp4,4,Reverse transfer,1027,1051,2024-10-18 17:10:35,2024-10-18 17:10:59,25,25
20241018085329.mp4,8,Idling waiting,1052,1054,2024-10-18 17:11:00,2024-10-18 17:11:02,3,3
20241018085329.mp4,9,Unloading,1055,1063,2024-10-18 17:11:03,2024-10-18 17:11:11,9,9
20241018085329.mp4,8,Idling waiting,1064,1067,2024-10-18 17:11:12,2024-10-18 17:11:15,4,4
20241018085329.mp4,5,Straight transfer,1068,1091,2024-10-18 17:11:16,2024-10-18 17:11:39,24,24
20241018085329.mp4,6,Turning transfer,1092,1097,2024-10-18 17:11:40,2024-10-18 17:11:45,6,6
20241018085329.mp4,4,Reverse transfer,1098,1106,2024-10-18 17:11:46,2024-10-18 17:11:54,9,9
20241018085329.mp4,0,Reverse empty harvesting,1107,1108,2024-10-18 17:11:55,2024-10-18 17:11:56,2,2
20241018085329.mp4,3,Full-load harvesting,1109,1229,2024-10-18 17:11:57,2024-10-18 17:13:57,121,121
20241018085329.mp4,8,Idling waiting,1230,1238,2024-10-18 17:13:58,2024-10-18 17:14:06,9,9
20241018085329.mp4,0,Reverse empty harvesting,1239,1244,2024-10-18 17:14:07,2024-10-18 17:14:12,6,6
20241018085329.mp4,1,Straight empty harvesting,1245,1249,2024-10-18 17:14:13,2024-10-18 17:14:17,5,5
20241018085329.mp4,5,Straight transfer,1250,1252,2024-10-18 17:14:18,2024-10-18 17:14:20,3,3
20241018085329.mp4,8,Idling waiting,1253,1255,2024-10-18 17:14:21,2024-10-18 17:14:23,3,3
20241018085329.mp4,9,Unloading,1256,1260,2024-10-18 17:14:24,2024-10-18 17:14:28,5,5
20241018085329.mp4,8,Idling waiting,1261,1272,2024-10-18 17:14:29,2024-10-18 17:14:40,12,12
20241018085329.mp4,5,Straight transfer,1273,1277,2024-10-18 17:14:41,2024-10-18 17:14:45,5,5
20241018085329.mp4,6,Turning transfer,1278,1291,2024-10-18 17:14:46,2024-10-18 17:14:59,14,14
20241018091740.mp4,2,Turning empty harvesting,734,736,2024-10-18 17:29:54,2024-10-18 17:29:56,3,3
20241018091740.mp4,3,Full-load harvesting,737,804,2024-10-18 17:29:57,2024-10-18 17:31:04,68,68
20241018091740.mp4,0,Reverse empty harvesting,805,811,2024-10-18 17:31:05,2024-10-18 17:31:11,7,7
20241018091740.mp4,8,Idling waiting,812,889,2024-10-18 17:31:12,2024-10-18 17:32:29,78,78
20241018091740.mp4,9,Unloading,890,899,2024-10-18 17:32:30,2024-10-18 17:32:39,10,10
20241018091740.mp4,8,Idling waiting,900,904,2024-10-18 17:32:40,2024-10-18 17:32:44,5,5
20241018091740.mp4,5,Straight transfer,905,914,2024-10-18 17:32:45,2024-10-18 17:32:54,10,10
20241018091740.mp4,8,Idling waiting,915,917,2024-10-18 17:32:55,2024-10-18 17:32:57,3,3
20241018091740.mp4,1,Straight empty harvesting,918,919,2024-10-18 17:32:58,2024-10-18 17:32:59,2,2
20241018091740.mp4,3,Full-load harvesting,920,981,2024-10-18 17:33:00,2024-10-18 17:34:01,62,62
20241018091740.mp4,0,Reverse empty harvesting,982,1007,2024-10-18 17:34:02,2024-10-18 17:34:27,26,26
20241018091740.mp4,3,Full-load harvesting,1008,1099,2024-10-18 17:34:28,2024-10-18 17:35:59,92,92
20241018091740.mp4,0,Reverse empty harvesting,1100,1108,2024-10-18 17:36:00,2024-10-18 17:36:08,9,9
20241018091740.mp4,4,Reverse transfer,1109,1125,2024-10-18 17:36:09,2024-10-18 17:36:25,17,17
20241018091740.mp4,5,Straight transfer,1126,1134,2024-10-18 17:36:26,2024-10-18 17:36:34,9,9
20241018091740.mp4,8,Idling waiting,1135,1136,2024-10-18 17:36:35,2024-10-18 17:36:36,2,2
20241018091740.mp4,9,Unloading,1137,1145,2024-10-18 17:36:37,2024-10-18 17:36:45,9,9
20241018091740.mp4,8,Idling waiting,1146,1150,2024-10-18 17:36:46,2024-10-18 17:36:50,5,5
20241018091740.mp4,5,Straight transfer,1151,1157,2024-10-18 17:36:51,2024-10-18 17:36:57,7,7
20241018091740.mp4,6,Turning transfer,1158,1168,2024-10-18 17:36:58,2024-10-18 17:37:08,11,11
20241018091740.mp4,2,Turning empty harvesting,1169,1174,2024-10-18 17:37:09,2024-10-18 17:37:14,6,6
20241018091740.mp4,3,Full-load harvesting,1175,1207,2024-10-18 17:37:15,2024-10-18 17:37:47,33,33
20241018091740.mp4,1,Straight empty harvesting,1208,1212,2024-10-18 17:37:48,2024-10-18 17:37:52,5,5
20241018091740.mp4,2,Turning empty harvesting,1213,1217,2024-10-18 17:37:53,2024-10-18 17:37:57,5,5
20241018091740.mp4,1,Straight empty harvesting,1218,1224,2024-10-18 17:37:58,2024-10-18 17:38:04,7,7
20241018091740.mp4,2,Turning empty harvesting,1225,1230,2024-10-18 17:38:05,2024-10-18 17:38:10,6,6
20241018091740.mp4,3,Full-load harvesting,1231,1349,2024-10-18 17:38:11,2024-10-18 17:40:09,119,119
20241018091740.mp4,0,Reverse empty harvesting,1350,1359,2024-10-18 17:40:10,2024-10-18 17:40:19,10,10
20241018091740.mp4,1,Straight empty harvesting,1360,1361,2024-10-18 17:40:20,2024-10-18 17:40:21,2,2
20241018091740.mp4,5,Straight transfer,1362,1367,2024-10-18 17:40:22,2024-10-18 17:40:27,6,6
20241018091740.mp4,8,Idling waiting,1368,1369,2024-10-18 17:40:28,2024-10-18 17:40:29,2,2
20241018091740.mp4,9,Unloading,1370,1379,2024-10-18 17:40:30,2024-10-18 17:40:39,10,10
20241018091740.mp4,8,Idling waiting,1380,1390,2024-10-18 17:40:40,2024-10-18 17:40:50,11,11
20241018094128.mp4,1,Straight empty harvesting,231,231,2024-10-18 17:45:20,2024-10-18 17:45:20,1,1
20241018094128.mp4,5,Straight transfer,232,237,2024-10-18 17:45:21,2024-10-18 17:45:26,6,6
20241018094128.mp4,8,Idling waiting,238,240,2024-10-18 17:45:27,2024-10-18 17:45:29,3,3
20241018094128.mp4,9,Unloading,241,277,2024-10-18 17:45:30,2024-10-18 17:46:06,37,37
20241018094128.mp4,5,Straight transfer,278,281,2024-10-18 17:46:07,2024-10-18 17:46:10,4,4
20241018094128.mp4,4,Reverse transfer,282,289,2024-10-18 17:46:11,2024-10-18 17:46:18,8,8
20241018094128.mp4,8,Idling waiting,290,297,2024-10-18 17:46:19,2024-10-18 17:46:26,8,8
20241018094128.mp4,5,Straight transfer,298,306,2024-10-18 17:46:27,2024-10-18 17:46:35,9,9
20241018094128.mp4,6,Turning transfer,307,308,2024-10-18 17:46:36,2024-10-18 17:46:37,2,2
20241018094128.mp4,2,Turning empty harvesting,309,313,2024-10-18 17:46:38,2024-10-18 17:46:42,5,5
20241018094128.mp4,3,Full-load harvesting,314,367,2024-10-18 17:46:43,2024-10-18 17:47:36,54,54
20241018094128.mp4,0,Reverse empty harvesting,368,372,2024-10-18 17:47:37,2024-10-18 17:47:41,5,5
20241018094128.mp4,2,Turning empty harvesting,373,380,2024-10-18 17:47:42,2024-10-18 17:47:49,8,8
20241018094128.mp4,1,Straight empty harvesting,381,391,2024-10-18 17:47:50,2024-10-18 17:48:00,11,11
20241018094128.mp4,0,Reverse empty harvesting,392,397,2024-10-18 17:48:01,2024-10-18 17:48:06,6,6
20241018094128.mp4,3,Full-load harvesting,398,505,2024-10-18 17:48:07,2024-10-18 17:49:54,108,108
20241018094128.mp4,0,Reverse empty harvesting,506,515,2024-10-18 17:49:55,2024-10-18 17:50:04,10,10
20241018094128.mp4,4,Reverse transfer,516,544,2024-10-18 17:50:05,2024-10-18 17:50:33,29,29
20241018094128.mp4,8,Idling waiting,545,546,2024-10-18 17:50:34,2024-10-18 17:50:35,2,2
20241018094128.mp4,9,Unloading,547,549,2024-10-18 17:50:36,2024-10-18 17:50:38,3,3
20241018094128.mp4,4,Reverse transfer,550,553,2024-10-18 17:50:39,2024-10-18 17:50:42,4,4
20241018094128.mp4,8,Idling waiting,554,555,2024-10-18 17:50:43,2024-10-18 17:50:44,2,2
20241018094128.mp4,9,Unloading,556,568,2024-10-18 17:50:45,2024-10-18 17:50:57,13,13
20241018094128.mp4,8,Idling waiting,569,594,2024-10-18 17:50:58,2024-10-18 17:51:23,26,26
20241018094128.mp4,5,Straight transfer,595,605,2024-10-18 17:51:24,2024-10-18 17:51:34,11,11
20241018094128.mp4,6,Turning transfer,606,608,2024-10-18 17:51:35,2024-10-18 17:51:37,3,3
20241018094128.mp4,5,Straight transfer,609,613,2024-10-18 17:51:38,2024-10-18 17:51:42,5,5
